Ticker,Title,Link
EGRX,Eagle Pharmaceuticals Announces Receipt of Delisting Notification from Nasdaq,8/27/2024 10:30:00 PM
EGRX,GWAV and BRSH among mid-day movers,5/22/2024 4:35:33 PM
EGRX,Eagle Pharmaceuticals Announces a Trial in Progress Presentation of Phase 2/3 Study of Intravenous Amisulpride as Prevention of Postoperative Nausea and Vomiting in Pediatric Patients at the...,4/30/2024 2:00:00 PM
EGRX,Eagle Pharmaceuticals to Present Additional Data from Phase III Trial Demonstrating Sustained Response of Amisulpride for the Rescue Treatment of Postoperative Nausea and Vomiting (PONV) at the...,4/15/2024 1:00:00 PM
EGRX,Eagle Pharmaceuticals Announces Receipt of Notification of Deficiency from Nasdaq Regarding Requirement to Timely File Annual Report on Form 10-K,4/12/2024 10:05:53 PM
EGRX,Eagle Pharmaceuticals announces resignation of Brian Cahill as CFO,3/11/2024 4:01:28 PM
EGRX,Eagle Pharmaceuticals to cut 36% of workforce,2/29/2024 2:54:42 PM
EGRX,"EQS-News: ROSEN, LEADING INVESTOR COUNSEL, Encourages Eagle Pharmaceuticals, Inc. Investors to Secure Counsel Before Important February 9 Deadline in Securities Class Action - EGRX",1/30/2024 2:06:58 AM
EGRX,"EQS-News: ROSEN, A TOP RANKED LAW FIRM, Encourages Eagle Pharmaceuticals, Inc. Investors with Losses to Secure Counsel Before Important February 9 Deadline in Securities Class Action - EGRX",1/29/2024 1:03:54 AM
EGRX,"EQS-News: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Eagle Pharmaceuticals, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - EGRX",1/24/2024 2:02:59 AM
EGRX,"EQS-News: NATIONALLY RANKED ROSEN LAW FIRM Encourages Eagle Pharmaceuticals, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - EGRX",1/21/2024 11:03:29 PM
EGRX,"EQS-News: ROSEN, A LEADING NATIONAL FIRM, Encourages Eagle Pharmaceuticals, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - EGRX",1/20/2024 2:33:54 AM
EGRX,Eagle Pharmaceuticals Provides Update on Bendamustine Intellectual Property Portfolio ,1/18/2024 12:50:00 PM
EGRX,"ROSEN, A LONGSTANDING LAW FIRM, Encourages Eagle Pharmaceuticals, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - EGRX",1/3/2024 1:00:00 AM
EGRX,"INVESTIGATION ALERT:  Berger Montague is Investigating Securities Fraud Claims on Behalf of Eagle Pharmaceuticals, Inc. (NASDAQ: EGRX) Investors",12/7/2023 3:36:00 PM
EGRX,Eagle Pharmaceuticals to Present Abstract on Post-hoc Analysis of Amisulpride at the 77th PGA (PostGraduate Assembly in Anesthesiology) in New York City,12/6/2023 10:05:00 PM
EGRX,"ROSEN, LEADING INVESTOR COUNSEL, Encourages Eagle Pharmaceuticals, Inc. Investors to Inquire About Securities Class Action Investigation - EGRX",12/5/2023 12:57:00 AM
EGRX,Why Patterson Companies Shares Are Trading Lower By Around 14%? Here Are Other Stocks Moving In Wednesday's Mid-Day Session,11/29/2023 8:02:05 PM
EGRX,Here's what to expect from Eagle Pharmaceuticals's earnings,11/15/2023 3:01:13 PM
EGRX,Eagle Pharmaceuticals earnings: here's what Wall Street expects,11/9/2023 3:01:13 PM
EGRX,"Eagle Pharmaceuticals to Host Third Quarter 2023 Financial Results on November 9, 2023",11/8/2023 2:30:00 PM
EGRX,Eagle Pharmaceuticals Granted Patent for PEMFEXY®,10/24/2023 2:40:44 PM
EGRX,A Bird's Eye View Of Eagle Pharma ,10/23/2023 2:35:50 PM
EGRX,Eagle Pharmaceuticals Awarded First Prize for Poster to Be Presented at the International Society for Anaesthetic Pharmacology 32nd Annual Meeting,10/4/2023 12:50:00 PM
EGRX,Eagle Pharmaceuticals to Present at the Cantor Global Healthcare Conference 2023,9/19/2023 10:05:00 PM
EGRX,Eagle Pharmaceuticals to Present CAL02 Trial in Progress at the 2023 ASM/ESCMID Joint Conference on Drug Development to Meet the Challenge of Antimicrobial Resistance,9/11/2023 12:50:00 PM
EGRX,Eagle Pharmaceuticals to Present BYFAVO® (remimazolam) for Injection Abstract at Prestigious Society for Neuroscience in Anesthesiology and Critical Care (SNACC) Conference,8/30/2023 12:50:00 PM
EGRX,"Eagle Pharmaceuticals Announces Positive Type C Meeting with FDA for EA-114, an Estrogen Receptor Antagonist Used in the Treatment of Metastatic Breast Cancer in Post-Menopausal Women",8/29/2023 12:50:00 PM
EGRX,Eagle Pharmaceuticals to Present at Two Upcoming Healthcare Conferences,8/22/2023 10:05:00 PM
EGRX,Eagle Pharmaceuticals Reiterates 2023 Adjusted non-GAAP EBITDA and Adjusted non-GAAP E¹ Guidance,8/17/2023 12:50:00 PM
EGRX,Piper Sandler cuts Eagle Pharmaceuticals to underweight post-earnings,8/9/2023 6:31:20 PM
EGRX,"Eagle Pharmaceuticals Non-GAAP EPS of $1.18 beats by $0.04, revenue of $64.6M beats by $5.24M",8/8/2023 10:54:55 AM
EGRX,Eagle Pharmaceuticals Q2 2023 Earnings Preview,8/7/2023 6:31:02 PM
EGRX,Eagle Pharmaceuticals stock gains on raising its 2023 adjusted EPS and EBITDA outlook,7/31/2023 11:28:43 AM
EGRX,"Eagle Pharmaceuticals issues sales update, reaffirms 2023 guidance",6/15/2023 5:59:13 PM
EGRX,Eagle Pharma: FDA Grants QIDP And Fast-Track Designation For CAL02 ,6/14/2023 1:18:06 PM
EGRX,Palo Alto Networks Set to S&P 500; Others to Join S&P MidCap 400 and S&P SmallCap 600,6/3/2023 12:46:00 AM
EGRX,Eagle Pharmaceuticals (EGRX) Receives a Hold from Piper Sandler,5/10/2023 11:25:21 AM
EGRX,"Eagle Pharmaceuticals Non-GAAP EPS of $1.26 beats by $0.27, revenue of $66.3M beats by $2.97M",5/9/2023 10:55:18 AM
EGRX,Eagle Pharmaceuticals Q1 2023 Earnings Preview,5/8/2023 5:09:44 PM
EGRX,Eagle Pharma reaches settlement agreement with Dr. Reddy’s Lab,4/5/2023 4:12:39 PM
EGRX,Eagle Pharma Q4 Adj. Profit Rises ,3/13/2023 12:13:42 PM
EGRX,Eagle Pharmaceuticals Q4 2022 Earnings Preview,3/10/2023 3:16:05 PM
EGRX,Eagle Pharma sets 2023 guidance in line with consensus,1/10/2023 8:13:01 PM
EGRX,"Eagle Pharmaceuticals’ Investor Day to Feature World-Renowned KOLs on Tuesday, December 6, 2022, at the Lotte New York Palace Hotel",11/16/2022 12:50:00 PM
EGRX,"Eagle Pharmaceuticals Announces FDA Acceptance of Investigational New Drug Application for CAL02, a Novel First-in-Class Broad-Spectrum Anti-Virulence Agent for the Adjunct Treatment of Severe...",11/14/2022 12:50:00 PM
EGRX,Correcting & Replacing: Eagle Pharmaceuticals Reports Third Quarter 2022 Results,11/9/2022 12:50:00 PM
EGRX,Why Huadi International Group Shares Dipped Around 91%; Here Are 79 Biggest Movers From Yesterday,11/8/2022 11:00:20 AM
EGRX,Why Oyster Point Pharma Shares Are Trading Higher By Around 40%? Here Are 49 Stocks Moving In Monday's Mid-Day Session,11/7/2022 6:46:20 PM
EGRX,Here's what to expect from Eagle Pharmaceuticals's earnings report,11/6/2022 3:01:13 PM
EGRX,Eagle Pharmaceuticals Q3 2022 Earnings Preview,11/4/2022 5:25:51 PM
EGRX,"Eagle Pharmaceuticals to Host Third Quarter 2022 Financial Results on November 7, 2022",10/31/2022 11:50:00 AM
EGRX,"SAVE THE DATE: Eagle Pharmaceuticals to Host Investor Day on Tuesday, December 6, 2022, at the Lotte New York Palace Hotel",10/19/2022 10:39:54 PM
